Wavelength/nm	Absorbance	Reference	Sample	Pr. Code:	000	Const1:	 0	Const2:	 0
180.23	 0	-1	-1
180.23	 0	-1	-1
180.23	 0	-1	-1
180.99	 0	0	-1
181.75	-.1	-2	-3
182.51	 0	-2	-2
183.27	-.1	1	2
184.03	 0	2	-1
184.80	 0	-1	0
185.56	 0	-2	0
186.32	 0	3	3
187.08	 0	-1	-1
187.84	-.1	2	3
188.60	 .301	4	2
189.36	 0	0	2
190.12	 0	2	2
190.87	 0	0	2
191.63	 .301	2	1
192.39	 0	2	2
193.15	 .125	4	3
193.91	 0	-2	-2
194.67	-.1	2	3
195.43	 0	1	-1
196.19	 .301	2	1
196.95	 0	-1	3
197.71	 0	-2	-2
198.46	-.1	1	2
199.22	 0	0	0
199.98	 0	1	1
200.74	 0	1	1
201.50	 0	1	1
202.26	 0	0	1
203.01	 .176	3	2
203.77	 0	3	3
204.53	 0	0	2
205.29	-.1	2	4
206.04	 0	0	-2
206.80	 0	1	0
207.56	 0	2	2
208.32	 0	2	2
209.07	 0	0	0
209.83	 0	1	0
210.59	 .125	4	3
211.34	 0	0	0
212.10	 .176	3	2
212.86	 0	0	0
213.61	 0	1	1
214.37	-.1	2	3
215.12	 .125	4	3
215.88	 0	-2	0
216.64	 0	0	2
217.39	 0	2	2
218.15	 0	2	2
218.90	-.1	3	4
219.66	-.1	-1	-2
220.41	 0	2	-1
221.17	 0	1	1
221.92	 0	-2	0
222.68	-.1	1	3
223.43	 0	-1	0
224.19	 0	-1	2
224.94	 0	2	0
225.70	 0	2	2
226.45	 0	1	1
227.21	 0	1	1
227.96	 0	2	0
228.72	 0	-1	0
229.47	 0	0	2
230.22	 .176	3	2
230.98	-.1	1	2
231.73	 0	0	-1
232.48	 0	1	1
233.24	 0	-2	1
233.99	 .301	4	2
234.74	 0	1	1
235.50	 0	-3	0
236.25	 0	1	-1
237.00	-.1	3	5
237.76	 0	0	0
238.51	 0	1	1
239.26	 0	1	-1
240.01	 0	2	2
240.77	 0	1	0
241.52	 0	0	1
242.27	 0	2	2
243.02	-.1	1	2
243.77	-.1	1	3
244.53	 0	2	2
245.28	 0	4	4
246.03	 0	0	1
246.78	 0	0	2
247.53	 .222	5	3
248.28	 0	-2	1
249.03	-.1	1	2
249.78	 0	1	1
250.53	-.1	1	2
251.29	 0	1	-1
252.04	 .301	2	1
252.79	-.1	2	4
253.54	-.1	1	3
254.29	-.1	2	5
255.04	 0	-1	1
255.79	 0	3	3
256.54	 0	1	-1
257.29	 .301	2	1
258.04	 0	2	0
258.79	-.1	3	4
259.53	 0	0	0
260.28	-.1	2	3
261.03	-.1	2	3
261.78	-.1	1	3
262.53	 .222	5	3
263.28	 0	1	0
264.03	 .301	4	2
264.78	 0	3	3
265.52	-.1	3	4
266.27	 0	3	3
267.02	 0	3	3
267.77	 0	-1	1
268.52	 0	-1	3
269.27	 .699	5	1
270.01	 0	1	0
270.76	 0	4	4
271.51	 .368	7	3
272.26	-.1	2	3
273.00	-.097	4	5
273.75	-.1	3	5
274.50	 0	-1	2
275.24	 .097	5	4
275.99	 .176	3	2
276.74	 0	2	2
277.48	 0	4	4
278.23	 0	3	0
278.98	 .097	5	4
279.72	 0	2	2
280.47	 .301	2	1
281.21	 0	1	1
281.96	-.1	2	3
282.70	 0	1	0
283.45	 .125	4	3
284.20	-.097	4	5
284.94	 .097	5	4
285.69	 0	0	2
286.43	 .097	5	4
287.18	 0	6	6
287.92	 .176	9	6
288.66	 .138	11	8
289.41	 0	12	12
290.15	 0	15	15
290.90	 0	15	15
291.64	-.025	17	18
292.39	 0	18	18
293.13	-.026	16	17
293.87	 0	20	20
294.62	 0	26	26
295.36	-.014	31	32
296.10	-.012	36	37
296.85	-.039	43	47
297.59	-.042	49	54
298.33	-.053	54	61
299.08	-.061	60	69
299.82	-.059	62	71
300.56	-.066	67	78
301.30	-.066	73	85
302.05	-.077	72	86
302.79	-.087	77	94
303.53	-.076	84	100
304.27	-.075	85	101
305.01	-.093	84	104
305.76	-.094	91	113
306.50	-.098	91	114
307.24	-.079	100	120
307.98	-.099	98	123
308.72	-.099	101	127
309.46	-.1	105	134
310.20	-.1	110	140
310.94	-.1	112	144
311.68	-.1	115	149
312.43	-.1	123	156
313.17	-.1	122	159
313.91	-.1	128	166
314.65	-.1	129	171
315.39	-.1	135	179
316.13	-.1	139	187
316.87	-.1	141	189
317.61	-.1	145	198
318.35	-.1	145	196
319.08	-.1	149	201
319.82	-.1	159	214
320.56	-.1	167	232
321.30	-.1	179	246
322.04	-.1	188	262
322.78	-.1	206	280
323.52	-.1	210	291
324.26	-.1	209	297
324.99	-.1	205	290
325.73	-.1	214	301
326.47	-.1	216	305
327.21	-.1	224	313
327.95	-.1	221	318
328.68	-.1	232	329
329.42	-.1	238	336
330.16	-.1	237	339
330.90	-.1	250	358
331.63	-.1	249	360
332.37	-.1	257	366
333.11	-.1	260	371
333.84	-.1	263	379
334.58	-.1	267	388
335.32	-.1	271	393
336.05	-.1	272	391
336.79	-.1	271	394
337.53	-.1	275	400
338.26	-.1	279	401
339.00	-.1	280	405
339.73	-.1	280	402
340.47	-.1	281	407
341.21	-.1	283	411
341.94	-.1	287	412
342.68	-.1	288	409
343.41	-.1	292	420
344.15	-.1	291	424
344.88	-.1	296	425
345.62	-.1	293	424
346.35	-.1	301	433
347.08	-.1	299	430
347.82	-.1	303	435
348.55	-.1	305	433
349.29	-.1	294	422
350.02	-.1	303	433
350.75	-.1	296	422
351.49	-.1	299	427
352.22	-.1	296	423
352.95	-.1	300	421
353.69	-.1	293	412
354.42	-.1	290	415
355.15	-.1	291	408
355.89	-.1	293	410
356.62	-.1	293	408
357.35	-.1	295	413
358.08	-.1	299	415
358.82	-.1	296	411
359.55	-.1	303	418
360.28	-.1	302	419
361.01	-.1	300	414
361.74	-.1	304	413
362.47	-.1	300	414
363.21	-.1	304	415
363.94	-.1	296	407
364.67	-.1	301	410
365.40	-.1	302	413
366.13	-.1	304	410
366.86	-.1	296	399
367.59	-.1	301	403
368.32	-.1	294	393
369.05	-.1	292	384
369.78	-.1	292	386
370.51	-.1	278	367
371.24	-.1	282	366
371.97	-.1	280	363
372.70	-.1	280	360
373.43	-.1	280	361
374.16	-.1	283	362
374.89	-.1	283	359
375.62	-.097	296	370
376.35	-.1	299	377
377.08	-.1	293	371
377.80	-.096	304	379
378.53	-.092	307	379
379.26	-.093	327	405
379.99	-.086	323	394
380.72	-.089	317	389
381.44	-.081	313	377
382.17	-.084	303	368
382.90	-.08	305	367
383.63	-.078	291	348
384.35	-.074	291	345
385.08	-.067	281	328
385.81	-.065	274	318
386.54	-.054	274	310
387.26	-.064	272	315
387.99	-.062	276	318
388.72	-.057	277	316
389.44	-.051	275	309
390.17	-.046	267	297
390.89	-.044	271	300
391.62	-.042	264	291
392.35	-.038	281	307
393.07	-.033	317	342
393.80	-.037	293	319
394.52	-.029	279	298
395.25	-.027	278	296
395.97	-.024	279	295
396.70	-.021	280	294
397.42	-.016	292	303
398.15	-.011	308	316
398.87	-.01	346	354
399.60	-.007	316	321
400.32	-.003	309	311
401.04	 .006	304	300
401.77	 .006	290	286
402.49	 .006	291	287
403.21	 .018	290	278
403.94	 .019	284	272
404.66	 .014	280	271
405.38	 .023	293	278
406.11	 .028	289	271
406.83	 .031	273	254
407.55	 .031	264	246
408.28	 .033	261	242
409.00	 .041	276	251
409.72	 .053	263	233
410.44	 .046	260	234
411.16	 .056	258	227
411.89	 .057	254	223
412.61	 .063	265	229
413.33	 .067	265	227
414.05	 .066	269	231
414.77	 .068	263	225
415.49	 .075	258	217
416.21	 .077	259	217
416.93	 .076	262	220
417.66	 .09	263	214
418.38	 .076	267	224
419.10	 .092	273	221
419.82	 .091	275	223
420.54	 .092	277	224
421.26	 .102	297	235
421.98	 .099	323	257
422.70	 .111	318	246
423.42	 .109	297	231
424.13	 .116	285	218
424.85	 .109	288	224
425.57	 .123	292	220
426.29	 .118	277	211
427.01	 .124	273	205
427.73	 .131	288	213
428.45	 .13	278	206
429.17	 .134	287	211
429.88	 .138	319	232
430.60	 .14	331	240
431.32	 .134	324	238
432.04	 .14	291	211
432.75	 .142	284	205
433.47	 .155	267	187
