Wavelength/nm	Absorbance	Reference	Sample	Pr. Code:	000	Const1:	 0	Const2:	 0
180.23	 0	2	-1
180.23	 0	2	-1
180.23	 0	2	-1
180.99	 0	-1	-1
181.75	 0	2	2
182.51	 0	-1	-1
183.27	 0	-1	1
184.03	 .477	3	1
184.80	 0	1	1
185.56	 0	0	2
186.32	 0	1	0
187.08	 0	1	-1
187.84	-.1	2	3
188.60	 0	0	-1
189.36	 0	-1	0
190.12	 .477	3	1
190.87	 0	1	0
191.63	 0	1	0
192.39	-.1	1	4
193.15	-.097	4	5
193.91	 0	1	0
194.67	-.1	1	2
195.43	 0	-1	3
196.19	 .176	3	2
196.95	 0	0	2
197.71	-.1	1	2
198.46	 0	0	0
199.22	 0	3	3
199.98	 0	2	0
200.74	 .176	3	2
201.50	 .301	4	2
202.26	 0	1	1
203.01	 0	3	3
203.77	 0	0	2
204.53	 .301	4	2
205.29	 0	-1	0
206.04	-.1	2	3
206.80	 .477	3	1
207.56	 0	0	1
208.32	 0	1	0
209.07	 0	1	0
209.83	 0	-2	0
210.59	-.1	2	3
211.34	 0	0	0
212.10	-.1	2	3
212.86	-.1	2	3
213.61	 .301	2	1
214.37	-.1	1	3
215.12	 0	0	2
215.88	 0	-2	1
216.64	 0	-1	1
217.39	 0	1	-1
218.15	-.1	1	2
218.90	 0	0	-1
219.66	 .301	2	1
220.41	 0	2	0
221.17	-.1	1	2
221.92	 .125	4	3
222.68	 .176	3	2
223.43	-.1	2	3
224.19	 0	3	3
224.94	 .125	4	3
225.70	-.1	4	6
226.45	 0	1	0
227.21	 .477	3	1
227.96	 .477	3	1
228.72	 0	0	0
229.47	-.1	1	3
230.22	 .301	2	1
230.98	 .176	3	2
231.73	-.1	1	2
232.48	 0	2	2
233.24	-.1	1	2
233.99	 0	-1	4
234.74	 .125	4	3
235.50	 .222	5	3
236.25	-.1	1	2
237.00	 0	2	2
237.76	 0	0	1
238.51	 0	2	2
239.26	-.1	1	4
240.01	 0	1	0
240.77	-.1	1	2
241.52	-.1	2	3
242.27	 0	1	1
243.02	-.1	2	4
243.77	 0	1	0
244.53	 0	2	2
245.28	-.1	2	3
246.03	 .125	4	3
246.78	 .301	2	1
247.53	-.1	2	3
248.28	 0	2	-1
249.03	-.1	2	3
249.78	-.1	1	4
250.53	 0	-1	-1
251.29	 0	3	3
252.04	-.1	3	4
252.79	 0	0	2
253.54	-.1	2	4
254.29	-.1	2	3
255.04	-.1	2	4
255.79	 0	0	1
256.54	-.1	3	5
257.29	 0	0	1
258.04	 .301	2	1
258.79	 0	5	5
259.53	-.1	3	4
260.28	 0	3	3
261.03	 0	4	4
261.78	 0	0	1
262.53	 0	2	0
263.28	 0	4	4
264.03	 0	1	-1
264.78	 0	0	3
265.52	-.1	2	3
266.27	-.1	2	3
267.02	-.1	4	6
267.77	 0	1	1
268.52	-.1	2	3
269.27	 0	2	2
270.01	 0	1	-1
270.76	 0	3	3
271.51	 .125	4	3
272.26	-.1	1	3
273.00	 0	3	3
273.75	-.1	2	5
274.50	 0	4	4
275.24	-.1	3	6
275.99	 .477	3	1
276.74	 .125	4	3
277.48	-.1	1	3
278.23	-.1	3	5
278.98	-.1	2	5
279.72	-.1	1	4
280.47	 0	0	4
281.21	-.1	2	3
281.96	 .301	2	1
282.70	-.097	4	5
283.45	 .398	5	2
284.20	-.1	2	3
284.94	-.067	6	7
285.69	 .079	6	5
286.43	 .051	9	8
287.18	 0	6	6
287.92	 .051	9	8
288.66	-.046	9	10
289.41	 .16	13	9
290.15	 0	12	12
290.90	-.03	14	15
291.64	-.032	13	14
292.39	-.03	14	15
293.13	-.025	17	18
293.87	 .021	21	20
294.62	 .016	27	26
295.36	-.062	26	30
296.10	-.025	34	36
296.85	-.051	40	45
297.59	-.052	47	53
298.33	-.073	49	58
299.08	-.082	53	64
299.82	-.085	60	73
300.56	-.077	62	74
301.30	-.1	64	81
302.05	-.097	68	85
302.79	-.096	73	91
303.53	-.1	76	99
304.27	-.1	77	101
305.01	-.1	81	106
305.76	-.1	82	108
306.50	-.1	87	113
307.24	-.1	90	115
307.98	-.1	93	124
308.72	-.1	98	127
309.46	-.1	98	134
310.20	-.1	104	139
310.94	-.1	105	145
311.68	-.1	108	147
312.43	-.1	116	158
313.17	-.1	117	164
313.91	-.1	120	164
314.65	-.1	124	173
315.39	-.1	127	183
316.13	-.1	133	189
316.87	-.1	137	195
317.61	-.1	137	200
318.35	-.1	136	199
319.08	-.1	143	206
319.82	-.1	149	219
320.56	-.1	165	237
321.30	-.1	171	254
322.04	-.1	183	272
322.78	-.1	192	291
323.52	-.1	197	300
324.26	-.1	201	305
324.99	-.1	196	305
325.73	-.1	202	312
326.47	-.1	206	318
327.21	-.1	212	327
327.95	-.1	219	338
328.68	-.1	220	341
329.42	-.1	228	354
330.16	-.1	230	357
330.90	-.1	238	370
331.63	-.1	241	380
332.37	-.1	244	385
333.11	-.1	247	390
333.84	-.1	252	403
334.58	-.1	257	406
335.32	-.1	260	411
336.05	-.1	265	417
336.79	-.1	261	420
337.53	-.1	267	425
338.26	-.1	266	425
339.00	-.1	267	424
339.73	-.1	268	431
340.47	-.1	274	431
341.21	-.1	269	430
341.94	-.1	275	434
342.68	-.1	279	442
343.41	-.1	278	439
344.15	-.1	279	445
344.88	-.1	285	453
345.62	-.1	283	452
346.35	-.1	286	455
347.08	-.1	289	459
347.82	-.1	289	457
348.55	-.1	293	463
349.29	-.1	291	456
350.02	-.1	288	453
350.75	-.1	288	452
351.49	-.1	291	454
352.22	-.1	286	448
352.95	-.1	286	446
353.69	-.1	283	439
354.42	-.1	281	441
355.15	-.1	281	435
355.89	-.1	284	435
356.62	-.1	282	436
357.35	-.1	284	438
358.08	-.1	287	442
358.82	-.1	288	443
359.55	-.1	292	453
360.28	-.1	293	448
361.01	-.1	288	443
361.74	-.1	292	441
362.47	-.1	295	446
363.21	-.1	293	446
363.94	-.1	292	439
364.67	-.1	291	440
365.40	-.1	295	443
366.13	-.1	294	442
366.86	-.1	286	435
367.59	-.1	295	440
368.32	-.1	288	422
369.05	-.1	285	422
369.78	-.1	283	421
370.51	-.1	275	403
371.24	-.1	272	397
371.97	-.1	271	399
372.70	-.1	271	397
373.43	-.1	269	393
374.16	-.1	271	391
374.89	-.1	275	397
375.62	-.1	282	412
376.35	-.1	289	413
377.08	-.1	286	408
377.80	-.1	291	416
378.53	-.1	299	426
379.26	-.1	316	449
379.99	-.1	312	441
380.72	-.1	313	437
381.44	-.1	305	422
382.17	-.1	301	411
382.90	-.1	302	409
383.63	-.1	284	392
384.35	-.1	279	386
385.08	-.1	273	378
385.81	-.1	267	360
386.54	-.1	262	354
387.26	-.1	267	357
387.99	-.1	269	360
388.72	-.1	274	364
389.44	-.1	268	355
390.17	-.1	259	341
390.89	-.1	263	342
391.62	-.1	261	335
392.35	-.1	271	347
393.07	-.1	312	399
393.80	-.1	290	370
394.52	-.1	271	345
395.25	-.1	274	347
395.97	-.093	273	338
396.70	-.092	276	341
397.42	-.093	285	353
398.15	-.093	297	368
398.87	-.088	333	408
399.60	-.081	315	380
400.32	-.078	303	363
401.04	-.085	293	356
401.77	-.073	288	341
402.49	-.08	282	339
403.21	-.078	280	335
403.94	-.063	281	325
404.66	-.067	277	323
405.38	-.067	286	334
406.11	-.056	289	329
406.83	-.059	268	307
407.55	-.056	260	296
408.28	-.062	255	294
409.00	-.053	272	307
409.72	-.053	256	289
410.44	-.044	253	280
411.16	-.049	252	282
411.89	-.036	254	276
412.61	-.038	261	285
413.33	-.044	252	279
414.05	-.039	263	288
414.77	-.034	254	275
415.49	-.028	251	268
416.21	-.031	256	275
416.93	-.02	259	271
417.66	-.02	260	272
418.38	-.022	265	279
419.10	-.014	269	278
419.82	-.02	269	282
420.54	-.008	275	280
421.26	-.007	291	296
421.98	-.012	317	326
422.70	-.001	314	315
423.42	 .003	294	292
424.13	-.006	274	278
424.85	-.002	288	289
425.57	 .008	289	284
426.29	 .008	273	268
427.01	 .008	270	265
427.73	 .008	274	269
428.45	 .013	273	265
429.17	 .016	283	273
429.88	 .023	314	298
430.60	 .016	328	316
431.32	 .026	325	306
432.04	 .02	285	272
432.75	 .018	274	263
433.47	 .025	264	249
434.19	 .033	257	238
434.91	 .03	255	238
435.62	 .035	257	237
436.34	 .027	265	249
437.06	 .031	280	261
437.77	 .042	263	239
438.49	 .031	278	259
439.21	 .04	281	256
439.92	 .047	265	238
440.64	 .036	253	233
441.35	 .046	269	242
442.07	 .043	273	247
442.78	 .046	271	244
443.50	 .051	289	257
444.21	 .044	289	261
444.93	 .048	284	254
445.64	 .054	283	250
446.36	 .055	287	253
447.07	 .054	301	266
447.79	 .056	296	260
448.50	 .055	278	245
449.22	 .049	280	250
449.93	 .058	287	251
450.64	 .059	285	249
451.36	 .062	285	247
452.07	 .063	282	244
452.78	 .054	267	236
453.50	 .059	260	227
454.21	 .057	252	221
454.92	 .067	258	221
455.63	 .058	248	217
456.35	 .066	247	212
457.06	 .06	254	221
457.77	 .064	257	222
458.48	 .065	246	212
459.19	 .058	239	209
459.91	 .061	253	220
460.62	 .065	253	218
461.33	 .064	270	233
462.04	 .06	247	215
462.75	 .057	226	198
463.46	 .064	232	200
464.17	 .064	232	200
464.88	 .063	243	210
465.59	 .061	273	237
466.30	 .067	288	247
467.01	 .06	248	216
467.72	 .066	242	208
468.43	 .065	260	224
469.14	 .062	257	223
469.85	 .067	245	210
470.56	 .062	247	214
471.27	 .066	241	207
471.98	 .063	252	218
472.69	 .063	253	219
473.40	 .057	277	243
474.11	 .06	286	249
474.82	 .058	294	257
475.52	 .049	316	282
476.23	 .061	314	273
476.94	 .058	320	280
477.65	 .058	311	272
478.35	 .056	320	281
479.06	 .05	314	280
479.77	 .05	330	294
480.48	 .053	355	314
481.18	 .052	344	305
481.89	 .048	371	332
482.60	 .052	370	328
483.30	 .047	360	323
484.01	 .043	372	337
484.72	 .048	405	363
485.42	 .043	401	363
486.13	 .042	511	464
486.83	 .041	434	395
487.54	 .048	462	414
488.24	 .041	392	357
488.95	 .043	384	348
489.65	 .04	376	343
490.36	 .036	368	339
491.06	 .033	365	338
491.77	 .033	357	331
492.47	 .032	363	337
493.18	 .035	363	335
493.88	 .029	368	344
494.58	 .03	380	355
495.29	 .027	367	345
495.99	 .026	394	371
496.70	 .026	438	413
497.40	 .026	389	366
498.10	 .021	359	342
498.80	 .021	360	343
499.51	 .019	354	339
500.21	 .016	352	339
500.91	 .015	346	334
501.61	 .016	383	369
502.32	 .017	380	365
503.02	 .014	370	358
503.72	 .013	383	372
504.42	 .006	376	371
505.12	 .009	374	366
505.82	 .006	361	356
506.53	 .006	353	348
507.23	 .006	344	339
507.93	 .002	349	347
508.63	-.001	344	345
509.33	 .001	335	334
510.03	-.004	328	331
510.73	-.008	338	344
511.43	-.006	339	344
512.13	-.003	329	331
512.83	-.005	333	337
513.53	-.009	324	331
514.23	-.015	317	328
514.93	-.01	300	307
515.62	-.015	290	300
516.32	-.016	302	313
517.02	-.016	323	335
517.72	-.018	291	303
518.42	-.023	293	309
519.12	-.026	306	325
519.81	-.026	295	313
520.51	-.033	275	297
521.21	-.029	275	294
521.91	-.032	276	297
522.60	-.036	269	292
523.30	-.026	276	293
524.00	-.033	275	297
524.70	-.038	274	299
525.39	-.039	265	290
526.09	-.04	270	296
526.78	-.045	268	297
527.48	-.051	258	290
528.18	-.049	252	282
528.87	-.045	272	302
529.57	-.047	264	294
530.26	-.054	263	298
530.96	-.048	258	288
531.65	-.054	259	293
532.35	-.052	253	285
533.04	-.052	267	301
533.74	-.053	270	305
534.43	-.053	276	312
535.13	-.059	281	322
535.82	-.054	277	314
536.51	-.059	263	301
537.21	-.063	258	298
537.90	-.067	276	322
538.59	-.063	287	332
539.29	-.061	298	343
539.98	-.069	285	334
540.67	-.066	276	321
541.37	-.07	276	324
542.06	-.072	273	322
542.75	-.068	273	319
543.44	-.077	268	320
544.14	-.073	278	329
544.83	-.076	284	338
545.52	-.073	282	334
546.21	-.081	273	329
546.90	-.074	278	330
547.59	-.08	305	367
548.28	-.074	318	377
548.97	-.079	290	348
549.67	-.078	263	315
550.36	-.078	270	323
551.05	-.089	256	314
551.74	-.088	273	334
552.43	-.084	298	362
553.12	-.085	297	361
553.80	-.088	291	356
554.49	-.09	275	338
555.18	-.089	304	373
555.87	-.089	300	368
556.56	-.09	279	343
557.25	-.093	268	332
557.94	-.097	255	319
558.63	-.094	247	307
559.32	-.098	250	313
560.00	-.091	273	337
560.69	-.095	298	371
561.38	-.099	309	388
562.07	-.099	307	386
562.75	-.1	283	357
563.44	-.094	317	394
564.13	-.1	291	367
564.81	-.1	280	355
565.50	-.1	269	342
566.19	-.1	264	335
566.87	-.1	257	330
567.56	-.1	285	363
568.25	-.1	291	372
568.93	-.1	316	405
569.62	-.097	345	431
570.30	-.1	367	469
570.99	-.1	390	495
571.67	-.098	438	549
572.36	-.1	410	521
573.04	-.1	417	530
573.73	-.1	431	544
574.41	-.1	466	590
575.09	-.1	498	630
575.78	-.1	409	518
576.46	-.1	446	567
577.15	-.1	434	552
577.83	-.1	598	758
578.51	-.1	556	701
579.19	-.1	447	567
579.88	-.1	462	588
580.56	-.1	428	545
581.24	-.1	627	799
581.92	-.1	635	807
582.61	-.1	527	669
583.29	-.1	440	565
583.97	-.1	379	489
584.65	-.1	455	589
585.33	-.1	558	711
586.02	-.1	509	654
586.70	-.1	446	576
587.38	-.1	478	611
588.06	-.1	459	593
588.74	-.1	442	573
589.42	-.1	379	491
590.10	-.1	385	498
590.78	-.1	353	464
591.46	-.1	357	468
592.14	-.1	358	474
592.82	-.1	487	631
593.50	-.1	507	659
594.18	-.1	420	547
594.85	-.1	380	499
595.53	-.1	383	503
596.21	-.1	332	441
596.89	-.1	349	463
597.57	-.1	402	529
598.25	-.1	394	519
598.92	-.1	530	691
599.60	-.1	490	638
600.28	-.1	521	688
600.96	-.1	440	572
601.63	-.1	385	506
602.31	-.1	350	470
602.99	-.1	339	452
603.66	-.1	404	538
604.34	-.1	420	552
605.02	-.1	407	539
605.69	-.1	445	588
606.37	-.1	462	610
607.04	-.1	470	619
607.72	-.1	480	637
608.39	-.1	408	542
609.07	-.1	366	488
609.74	-.1	353	473
610.42	-.1	347	469
611.09	-.1	346	462
611.77	-.1	354	478
612.44	-.1	359	483
613.11	-.1	375	502
613.79	-.1	370	494
614.46	-.1	400	534
615.13	-.1	449	594
615.81	-.1	394	525
616.48	-.1	359	482
617.15	-.1	330	448
617.83	-.1	316	433
618.50	-.1	322	438
619.17	-.1	312	424
619.84	-.1	332	449
620.51	-.1	314	428
621.19	-.1	275	384
621.86	-.1	341	471
622.53	-.1	335	455
623.20	-.1	333	458
623.87	-.1	324	442
624.54	-.1	341	464
625.21	-.1	310	429
625.88	-.1	310	423
626.55	-.1	306	419
627.22	-.1	323	446
627.89	-.1	312	434
628.56	-.1	290	396
629.23	-.1	319	441
629.90	-.1	302	419
630.57	-.1	300	417
631.24	-.1	283	398
631.91	-.1	272	381
632.58	-.1	268	375
633.24	-.1	263	372
633.91	-.1	261	369
634.58	-.1	264	371
635.25	-.1	258	363
635.91	-.1	270	379
636.58	-.1	288	407
637.25	-.1	276	386
637.92	-.1	266	376
638.58	-.1	267	373
639.25	-.1	259	367
639.92	-.1	254	360
640.58	-.1	265	373
641.25	-.1	257	364
641.91	-.1	254	358
642.58	-.1	248	355
643.24	-.1	258	364
643.91	-.1	262	367
644.57	-.1	252	361
645.24	-.1	252	358
645.90	-.1	251	356
646.57	-.1	250	356
647.23	-.1	249	351
647.90	-.1	260	366
648.56	-.1	289	401
649.22	-.1	301	416
649.89	-.1	287	400
650.55	-.1	273	383
651.21	-.1	273	382
651.88	-.1	271	377
652.54	-.1	268	379
653.20	-.1	282	395
653.86	-.1	275	382
654.53	-.1	262	372
655.19	-.1	274	387
655.85	-.1	883	1157
656.51	-.1	713	936
657.17	-.1	439	583
657.83	-.1	350	472
658.49	-.1	298	412
659.16	-.1	280	389
659.82	-.1	269	379
660.48	-.1	263	372
661.14	-.1	260	367
661.80	-.1	261	372
662.46	-.1	260	366
663.12	-.1	260	367
663.78	-.1	266	373
664.43	-.1	277	387
665.09	-.1	276	383
665.75	-.1	276	381
666.41	-.1	266	372
667.07	-.1	263	369
667.73	-.1	265	369
668.39	-.1	266	371
669.04	-.1	267	375
669.70	-.1	273	381
670.36	-.1	279	389
671.02	-.1	277	386
671.67	-.1	312	436
672.33	-.1	314	434
672.99	-.1	295	411
673.64	-.1	280	394
674.30	-.1	280	390
674.95	-.1	275	385
675.61	-.1	279	390
676.27	-.1	286	400
676.92	-.1	282	395
677.58	-.1	291	408
678.23	-.1	299	414
678.89	-.1	295	409
679.54	-.1	309	424
680.20	-.1	298	414
680.85	-.1	287	399
681.50	-.1	294	412
682.16	-.1	292	406
682.81	-.1	282	391
683.46	-.1	282	389
684.12	-.1	292	403
684.77	-.1	302	419
685.42	-.1	327	446
686.08	-.1	314	431
686.73	-.1	295	409
687.38	-.1	302	414
688.03	-.1	290	401
688.68	-.1	282	390
689.34	-.1	288	395
689.99	-.1	289	407
690.64	-.1	284	394
691.29	-.1	312	426
691.94	-.1	302	415
692.59	-.1	289	400
693.24	-.1	289	398
693.89	-.1	284	392
694.54	-.1	275	382
695.19	-.1	287	392
695.84	-.1	285	390
696.49	-.1	274	381
697.14	-.1	327	448
697.79	-.1	310	430
698.44	-.1	295	406
699.09	-.1	280	387
699.73	-.1	274	379
700.38	-.1	266	366
701.03	-.1	269	373
701.68	-.1	266	368
702.33	-.1	282	389
702.97	-.1	289	395
703.62	-.1	274	375
704.27	-.1	267	365
704.91	-.1	265	366
705.56	-.1	260	363
706.21	-.1	264	362
706.85	-.1	293	402
707.50	-.1	309	424
708.14	-.1	313	420
708.79	-.1	293	402
709.43	-.1	283	392
710.08	-.1	272	377
710.72	-.1	281	386
711.37	-.1	276	382
712.01	-.1	272	376
712.66	-.1	283	389
713.30	-.1	290	397
713.95	-.1	292	397
714.59	-.1	288	398
715.23	-.1	294	399
715.88	-.1	277	378
716.52	-.1	263	364
717.16	-.1	267	368
717.80	-.1	269	369
718.45	-.1	289	394
719.09	-.1	280	382
719.73	-.1	283	384
720.37	-.1	268	366
721.01	-.1	269	366
721.66	-.1	267	364
722.30	-.1	266	368
722.94	-.1	263	359
723.58	-.1	265	361
724.22	-.1	262	359
724.86	-.1	262	358
725.50	-.1	273	374
726.14	-.1	275	377
726.78	-.1	266	368
727.42	-.1	268	368
728.06	-.1	277	376
728.70	-.1	274	372
729.34	-.1	276	374
729.97	-.1	282	382
730.61	-.1	289	394
731.25	-.1	314	428
731.89	-.1	302	406
732.53	-.1	291	394
733.16	-.1	300	404
733.80	-.1	301	403
734.44	-.1	312	415
735.08	-.1	288	388
735.71	-.1	304	409
736.35	-.1	297	396
736.99	-.1	292	394
737.62	-.1	289	391
738.26	-.1	281	379
738.89	-.1	288	391
739.53	-.1	308	412
740.16	-.1	276	373
740.80	-.1	265	356
741.43	-.1	260	353
742.07	-.1	257	349
742.70	-.1	269	367
743.34	-.1	258	351
743.97	-.1	250	342
744.61	-.1	244	336
745.24	-.1	247	333
745.87	-.1	248	336
746.51	-.1	245	337
747.14	-.1	245	332
747.77	-.1	243	327
748.40	-.1	233	318
749.04	-.1	236	319
749.67	-.1	250	334
750.30	-.1	277	370
750.93	-.1	260	346
751.56	-.1	261	350
752.19	-.1	247	336
752.82	-.1	245	329
753.46	-.1	248	336
754.09	-.1	252	342
754.72	-.1	244	328
755.35	-.1	247	335
755.98	-.1	257	342
756.61	-.1	274	366
757.24	-.1	294	390
757.86	-.1	310	411
758.49	-.1	279	368
759.12	-.1	266	354
759.75	-.1	275	365
760.38	-.1	283	375
761.01	-.1	301	395
761.64	-.1	287	378
762.26	-.1	275	366
762.89	-.1	274	372
763.52	-.1	286	379
764.15	-.1	285	377
764.77	-.1	321	422
765.40	-.1	311	412
766.03	-.1	289	386
766.65	-.1	266	361
767.28	-.1	265	355
767.90	-.1	276	371
768.53	-.1	296	395
769.15	-.1	294	390
769.78	-.1	271	360
770.40	-.1	270	359
771.03	-.1	274	365
771.65	-.1	275	365
772.28	-.1	266	359
772.90	-.1	268	356
773.53	-.1	261	350
774.15	-.1	258	347
774.77	-.1	252	340
775.40	-.1	252	341
776.02	-.1	246	330
776.64	-.1	243	327
777.26	-.1	247	334
777.89	-.1	242	324
778.51	-.1	244	327
779.13	-.1	248	332
779.75	-.1	238	320
780.37	-.1	236	317
