Wavelength/nm	Absorbance	Reference	Sample	Pr. Code:	000	Const1:	 0	Const2:	 0
180.23	 0	0	-1
180.23	 0	0	-1
180.23	 0	0	-1
180.99	 0	0	0
181.75	 0	-1	2
182.51	-.1	1	2
183.27	 0	-2	0
184.03	 0	-2	-2
184.80	-.1	-1	-2
185.56	 0	2	2
186.32	 .176	3	2
187.08	 0	-1	3
187.84	 0	1	-3
188.60	 0	0	1
189.36	-.1	-1	-2
190.12	 0	2	2
190.87	 0	1	1
191.63	 .125	4	3
192.39	 0	0	0
193.15	 0	-2	0
193.91	 0	1	0
194.67	 0	-1	-1
195.43	 0	-1	0
196.19	 0	1	-2
196.95	 0	2	2
197.71	 .301	-2	-1
198.46	 0	1	0
199.22	 0	-1	0
199.98	 .301	-2	-1
200.74	 0	1	1
201.50	 .176	3	2
202.26	 0	1	1
203.01	 0	1	-1
203.77	 0	0	1
204.53	 0	0	-1
205.29	 0	-1	2
206.04	 .176	-3	-2
206.80	 0	1	-2
207.56	 .477	3	1
208.32	-.1	2	3
209.07	-.1	1	2
209.83	-.1	-1	-2
210.59	 0	2	2
211.34	 0	0	-3
212.10	 .301	2	1
212.86	 0	-3	-3
213.61	 0	-1	1
214.37	 0	3	0
215.12	-.1	1	2
215.88	 .477	3	1
216.64	 0	0	0
217.39	 0	0	-1
218.15	 0	4	4
218.90	 0	2	0
219.66	 0	0	2
220.41	-.1	1	2
221.17	 0	1	-1
221.92	-.1	2	4
222.68	 0	2	-1
223.43	 0	1	-1
224.19	 0	0	2
224.94	 0	1	0
225.70	-.1	2	3
226.45	-.1	1	2
227.21	 0	1	0
227.96	 0	1	0
228.72	 0	-1	-1
229.47	 .477	3	1
230.22	 0	1	1
230.98	 0	2	2
231.73	 0	0	0
232.48	 0	0	1
233.24	-.1	-1	-2
233.99	 .301	2	1
234.74	-.1	-1	-4
235.50	 0	-1	-1
236.25	 0	3	0
237.00	 0	0	1
237.76	 0	-1	-1
238.51	 0	0	-2
239.26	 0	2	2
240.01	 .301	2	1
240.77	-.1	2	3
241.52	 0	0	-1
242.27	 0	0	0
243.02	 .477	3	1
243.77	 0	0	1
244.53	 .176	3	2
245.28	 0	0	1
246.03	 0	1	-1
246.78	 0	-1	-1
247.53	 0	0	0
248.28	 0	4	0
249.03	 0	1	0
249.78	 0	0	0
250.53	 .602	4	1
251.29	-.1	1	3
252.04	 0	1	0
252.79	 0	1	0
253.54	 0	2	-2
254.29	-.1	1	2
255.04	 .301	4	2
255.79	 0	5	5
256.54	 0	2	2
257.29	 0	0	1
258.04	 0	2	2
258.79	 .301	4	2
259.53	 0	2	0
260.28	 .301	2	1
261.03	 0	0	1
261.78	 0	3	0
262.53	-.1	2	3
263.28	 .301	2	1
264.03	 0	-1	0
264.78	 0	1	-2
265.52	 0	-1	0
266.27	 0	2	0
267.02	-.1	-1	-2
267.77	-.1	1	2
268.52	 0	0	1
269.27	-.1	2	4
270.01	 .301	2	1
270.76	 0	0	-2
271.51	 0	3	-1
272.26	 0	1	-1
273.00	 0	1	0
273.75	 0	2	2
274.50	 0	1	-2
275.24	-.1	-3	-4
275.99	-.1	1	3
276.74	 0	2	-1
277.48	 0	1	-1
278.23	 .301	2	1
278.98	 .301	2	1
279.72	-.1	3	4
