Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	 21.9759
0.5	 21.9689
1.0	 21.9585
1.5	 21.9494
2.0	 21.9401
2.5	 21.9304
3.0	 21.9232
3.5	 21.9160
4.0	 21.9068
4.5	 21.8996
5.0	 21.8911
5.5	 21.8832
6.0	 21.8763
6.5	 21.8711
7.0	 21.8612
7.5	 21.8553
8.0	 21.8505
8.5	 21.8461
9.0	 21.8399
9.5	 21.8342
10.0	 21.8297
10.5	 21.8252
11.0	 21.8205
11.5	 21.8176
12.0	 21.8118
12.5	 21.8064
13.0	 21.8015
13.5	 21.7991
14.0	 21.7949
14.5	 21.8211
15.0	 22.4746
15.5	 24.2368
16.0	 26.2240
16.5	 27.6826
17.0	 28.6850
17.5	 29.3259
18.0	 29.7261
18.5	 30.0132
19.0	 30.2406
19.5	 30.4156
20.0	 30.5463
20.5	 30.6506
21.0	 30.7258
21.5	 30.7844
22.0	 30.8340
22.5	 30.8762
23.0	 30.9105
23.5	 30.9452
24.0	 30.9766
24.5	 31.0092
25.0	 31.0337
25.5	 31.0549
26.0	 31.0735
26.5	 31.0878
27.0	 31.1011
27.5	 31.1117
28.0	 31.1240
28.5	 31.1295
29.0	 31.1407
29.5	 31.1476
30.0	 31.1548
30.5	 31.1593
31.0	 31.1646
31.5	 31.1683
32.0	 31.1722
32.5	 31.1759
33.0	 31.1776
33.5	 31.1850
34.0	 31.1832
34.5	 31.1912
35.0	 31.1935
35.5	 31.1944
36.0	 31.1969
36.5	 31.2003
37.0	 31.2066
37.5	 31.2085
38.0	 31.2102
38.5	 31.2137
39.0	 31.2159
39.5	 31.2217
40.0	 31.2217
40.5	 31.2219
41.0	 31.2234
41.5	 31.2230
42.0	 31.2242
42.5	 31.2260
43.0	 31.2249
43.5	 31.2262
44.0	 31.2275
44.5	 31.2278
45.0	 31.2280
45.5	 31.2289
46.0	 31.2301
46.5	 31.2289
47.0	 31.2333
47.5	 31.2322
48.0	 31.2325
48.5	 31.2322
49.0	 31.2336
49.5	 31.2337
50.0	 31.2345
50.5	 31.2342
51.0	 31.2378
51.5	 31.2357
52.0	 31.2345
52.5	 31.2355
53.0	 31.2364
53.5	 31.2366
54.0	 31.2372
54.5	 31.2393
55.0	 31.2362
55.5	 31.2368
56.0	 31.2383
56.5	 31.2398
57.0	 31.2404
57.5	 31.2404
58.0	 31.2400
58.5	 31.2393
59.0	 31.2394
59.5	 31.2397
60.0	 31.2394
60.5	 31.2378
61.0	 31.2390
61.5	 31.2393
62.0	 31.2395
62.5	 31.2381
63.0	 31.2381
63.5	 31.2378
64.0	 31.2355
64.5	 31.2383
65.0	 31.2359
65.5	 31.2344
66.0	 31.2360
66.5	 31.2341
67.0	 31.2319
67.5	 31.2324
68.0	 31.2329
68.5	 31.2317
69.0	 31.2308
69.5	 31.2329
70.0	 31.2294
70.5	 31.2287
71.0	 31.2282
71.5	 31.2258
72.0	 31.2273
72.5	 31.2211
73.0	 31.2237
73.5	 31.2203
74.0	 31.2213
74.5	 31.2217
75.0	 31.2177
75.5	 31.2170
76.0	 31.2149
76.5	 31.2129
77.0	 31.2133
77.5	 31.2132
78.0	 31.2097
78.5	 31.2083
79.0	 31.2068
79.5	 31.2023
80.0	 31.2033
80.5	 31.1999
81.0	 31.1988
81.5	 31.1983
82.0	 31.1944
82.5	 31.1929
83.0	 31.1929
83.5	 31.1912
84.0	 31.1888
84.5	 31.1886
85.0	 31.1845
85.5	 31.1830
86.0	 31.1811
86.5	 31.1803
87.0	 31.1759
87.5	 31.1750
88.0	 31.1740
88.5	 31.1719
89.0	 31.1683
89.5	 31.1666
90.0	 31.1639
90.5	 31.1643
91.0	 31.1625
91.5	 31.1604
92.0	 31.1570
92.5	 31.1566
93.0	 31.1544
93.5	 31.1518
94.0	 31.1500
94.5	 31.1490
95.0	 31.1451
95.5	 31.1424
96.0	 31.1412
96.5	 31.1397
97.0	 31.1398
97.5	 31.1382
98.0	 31.1360
98.5	 31.1343
99.0	 31.1322
99.5	 31.1292
100.0	 31.1284
100.5	 31.1258
101.0	 31.1241
101.5	 31.1226
102.0	 31.1213
102.5	 31.1178
103.0	 31.1172
103.5	 31.1157
104.0	 31.1133
104.5	 31.1105
105.0	 31.1097
105.5	 31.1055
106.0	 31.1066
106.5	 31.1029
107.0	 31.1007
107.5	 31.0987
108.0	 31.0988
108.5	 31.0958
109.0	 31.0948
109.5	 31.0939
110.0	 31.0937
110.5	 31.0887
111.0	 31.0860
111.5	 31.0856
112.0	 31.0840
112.5	 31.0826
113.0	 31.0803
113.5	 31.0793
114.0	 31.0774
114.5	 31.0754
115.0	 31.0748
115.5	 31.0715
116.0	 31.0711
116.5	 31.0684
117.0	 31.0668
117.5	 31.0645
118.0	 31.0650
118.5	 31.0630
119.0	 31.0602
119.5	 31.0592
120.0	 31.0596
120.5	 31.0549
121.0	 31.0531
121.5	 31.0543
122.0	 31.0521
122.5	 31.0511
123.0	 31.0478
123.5	 31.0472
124.0	 31.0445
124.5	 31.0431
125.0	 31.0430
125.5	 31.0387
126.0	 31.0379
126.5	 31.0355
127.0	 31.0363
127.5	 31.0338
128.0	 31.0328
128.5	 31.0309
129.0	 31.0286
129.5	 31.0256
130.0	 31.0203
130.5	 31.0234
131.0	 31.0249
131.5	 31.0199
132.0	 31.0197
132.5	 31.0171
133.0	 31.0138
133.5	 31.0137
134.0	 31.0144
134.5	 31.0127
135.0	 31.0095
135.5	 31.0080
136.0	 31.0085
136.5	 31.0078
137.0	 31.0066
137.5	 31.0053
138.0	 31.0025
138.5	 31.0003
139.0	 30.9981
139.5	 30.9975
140.0	 30.9975
140.5	 30.9947
141.0	 30.9937
141.5	 30.9922
142.0	 30.9910
142.5	 30.9908
143.0	 30.9892
143.5	 30.9904
144.0	 30.9872
144.5	 30.9849
145.0	 30.9834
145.5	 30.9827
146.0	 30.9811
146.5	 30.9792
147.0	 30.9781
147.5	 30.9775
148.0	 30.9767
148.5	 30.9745
149.0	 30.9736
149.5	 30.9713
150.0	 30.9698
150.5	 30.9708
151.0	 30.9668
151.5	 30.9668
152.0	 30.9668
152.5	 30.9628
153.0	 30.9635
