Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	 21.6503
0.5	 21.6508
1.0	 21.6514
1.5	 21.6533
2.0	 21.6535
2.5	 21.6541
3.0	 21.6538
3.5	 21.6537
4.0	 21.6553
4.5	 21.6547
5.0	 21.6551
5.5	 21.6461
6.0	 21.6273
6.5	 21.6052
7.0	 21.5861
7.5	 21.5680
8.0	 21.5559
8.5	 21.5468
9.0	 21.5380
9.5	 21.5316
10.0	 21.5300
10.5	 21.5269
11.0	 21.5223
11.5	 21.5180
12.0	 21.5181
12.5	 21.5181
13.0	 21.5169
13.5	 21.5143
14.0	 21.5114
14.5	 21.5110
15.0	 21.5107
15.5	 21.5119
16.0	 21.5104
16.5	 21.5085
17.0	 21.5072
17.5	 21.5095
18.0	 21.5077
18.5	 21.5076
19.0	 21.5086
19.5	 21.5075
20.0	 21.5071
20.5	 21.5061
21.0	 21.5085
21.5	 21.5082
22.0	 21.5074
22.5	 21.5054
23.0	 21.5069
23.5	 21.5071
24.0	 21.5063
24.5	 21.5056
25.0	 21.5080
25.5	 21.5062
26.0	 21.5070
26.5	 21.5064
27.0	 21.5074
27.5	 21.5065
28.0	 21.5053
28.5	 21.5042
29.0	 21.5045
29.5	 21.5052
30.0	 21.5053
30.5	 21.5047
31.0	 21.5050
31.5	 21.5050
32.0	 21.5054
32.5	 21.5046
33.0	 21.5027
33.5	 21.5033
34.0	 21.5041
34.5	 21.5041
35.0	 22.8812
35.5	 27.0295
36.0	 30.4821
36.5	 32.7078
37.0	 34.3803
37.5	 35.6695
38.0	 36.6635
38.5	 37.4501
39.0	 38.0601
39.5	 38.5357
40.0	 38.8821
40.5	 39.1440
41.0	 39.3570
41.5	 39.5186
42.0	 39.6408
42.5	 39.7257
43.0	 39.7947
43.5	 39.8419
44.0	 39.8799
44.5	 39.9079
45.0	 39.9304
45.5	 39.9518
46.0	 39.9670
46.5	 39.9751
47.0	 39.9849
47.5	 39.9917
48.0	 39.9986
48.5	 40.0067
49.0	 40.0114
49.5	 40.0169
50.0	 40.0221
50.5	 40.0265
51.0	 40.0321
51.5	 40.0378
52.0	 40.0434
52.5	 40.0454
53.0	 40.0485
53.5	 40.0523
54.0	 40.0526
54.5	 40.0573
55.0	 40.0563
55.5	 40.0595
56.0	 40.0599
56.5	 40.0622
57.0	 40.0617
57.5	 40.0623
58.0	 40.0631
58.5	 40.0614
59.0	 40.0624
59.5	 40.0613
60.0	 40.0639
60.5	 40.0648
61.0	 40.0641
61.5	 40.0648
62.0	 40.0659
62.5	 40.0649
63.0	 40.0654
63.5	 40.0653
64.0	 40.0648
64.5	 40.0630
65.0	 40.0634
65.5	 40.0622
66.0	 40.0646
66.5	 40.0628
67.0	 40.0634
67.5	 40.0617
68.0	 40.0594
68.5	 40.0569
69.0	 40.0596
69.5	 40.0575
70.0	 40.0561
70.5	 40.0556
71.0	 40.0557
71.5	 40.0550
