Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	  9.1165
0.5	  9.1188
1.0	  9.1217
1.5	  9.1205
2.0	  9.1211
2.5	  9.1222
3.0	  9.1244
3.5	  9.1251
4.0	  9.1290
4.5	  9.1282
5.0	  9.1300
5.5	  9.1316
6.0	  9.1337
6.5	  9.1310
7.0	  9.1331
7.5	  9.1359
8.0	  9.1372
8.5	  9.1391
9.0	  9.1419
9.5	  9.1412
10.0	  9.1436
10.5	  9.1447
11.0	  9.1455
11.5	  9.1452
12.0	  9.1465
12.5	  9.1487
13.0	  9.1526
13.5	  9.1530
14.0	  9.1528
14.5	  9.1546
15.0	  9.1558
15.5	  9.1569
16.0	  9.1590
16.5	  9.1598
17.0	  9.1620
17.5	  9.1586
18.0	  9.1448
18.5	  9.1469
19.0	 14.2427
19.5	 21.6689
20.0	 26.2629
20.5	 29.4159
21.0	 31.7101
21.5	 33.1022
22.0	 34.0247
22.5	 34.7371
23.0	 35.2818
23.5	 35.6806
24.0	 35.9825
24.5	 36.2028
25.0	 36.3686
25.5	 36.4958
26.0	 36.5984
26.5	 36.6805
27.0	 36.7529
27.5	 36.8241
28.0	 36.8988
28.5	 36.9672
29.0	 37.0355
29.5	 37.0973
30.0	 37.1579
30.5	 37.2070
31.0	 37.2559
31.5	 37.2986
32.0	 37.3352
32.5	 37.3670
33.0	 37.3982
33.5	 37.4207
34.0	 37.4431
34.5	 37.4639
35.0	 37.4850
35.5	 37.4985
36.0	 37.5164
36.5	 37.5298
37.0	 37.5428
37.5	 37.5584
38.0	 37.5732
38.5	 37.5873
39.0	 37.6010
39.5	 37.6144
40.0	 37.6257
40.5	 37.6385
41.0	 37.6530
41.5	 37.6677
42.0	 37.6840
42.5	 37.6969
43.0	 37.7142
43.5	 37.7313
44.0	 37.7498
44.5	 37.7671
45.0	 37.7874
45.5	 37.8080
46.0	 37.8270
46.5	 37.8512
47.0	 37.8709
47.5	 37.8958
48.0	 37.9151
48.5	 37.9380
49.0	 37.9579
49.5	 37.9805
50.0	 37.9987
50.5	 38.0172
51.0	 38.0351
51.5	 38.0496
52.0	 38.0633
52.5	 38.0780
53.0	 38.0888
53.5	 38.0995
54.0	 38.1066
54.5	 38.1127
55.0	 38.1182
55.5	 38.1202
56.0	 38.1210
56.5	 38.1198
57.0	 38.1169
57.5	 38.1141
58.0	 38.1072
58.5	 38.1036
59.0	 38.0953
59.5	 38.0895
60.0	 38.0816
60.5	 38.0776
61.0	 38.0692
61.5	 38.0636
62.0	 38.0574
62.5	 38.0509
63.0	 38.0479
