Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	 22.3408
0.5	 22.3376
1.0	 22.3375
1.5	 22.3331
2.0	 22.3311
2.5	 22.3294
3.0	 22.3264
3.5	 22.3224
4.0	 22.3196
4.5	 22.3179
5.0	 22.3156
5.5	 22.3122
6.0	 22.3104
6.5	 22.3114
7.0	 22.3069
7.5	 22.3055
8.0	 22.3078
8.5	 22.3055
9.0	 22.3530
9.5	 23.4216
10.0	 24.9512
10.5	 25.5472
11.0	 25.7983
11.5	 26.3731
12.0	 26.8240
12.5	 27.1087
13.0	 27.2962
13.5	 27.4315
14.0	 27.5277
14.5	 27.5910
15.0	 27.6300
15.5	 27.6538
16.0	 27.6745
16.5	 27.6957
17.0	 27.7176
17.5	 27.7432
18.0	 27.7573
18.5	 27.7668
19.0	 27.7768
19.5	 27.7810
20.0	 27.7874
20.5	 27.7977
21.0	 27.8088
21.5	 27.8184
22.0	 27.8312
22.5	 27.8350
23.0	 27.8414
23.5	 27.8481
24.0	 27.8580
24.5	 27.8668
25.0	 27.8696
25.5	 27.8736
26.0	 27.8709
26.5	 27.8764
27.0	 27.8756
27.5	 27.8757
28.0	 27.8767
28.5	 27.8789
29.0	 27.8779
29.5	 27.8771
30.0	 27.8801
30.5	 27.8807
31.0	 27.8824
31.5	 27.8792
32.0	 27.8827
32.5	 27.8811
33.0	 27.8835
33.5	 27.8834
34.0	 27.8812
34.5	 27.8826
35.0	 27.8858
35.5	 27.8845
36.0	 27.8852
36.5	 27.8869
37.0	 27.8860
37.5	 27.8855
38.0	 27.8867
38.5	 27.8844
39.0	 27.8861
39.5	 27.8858
40.0	 27.8832
40.5	 27.8849
41.0	 27.8866
41.5	 27.8845
42.0	 27.8829
42.5	 27.8829
43.0	 27.8801
43.5	 27.8859
44.0	 27.8825
44.5	 27.8843
45.0	 27.8842
45.5	 27.8839
46.0	 27.8843
46.5	 27.8855
47.0	 27.8782
47.5	 27.8800
48.0	 27.8803
48.5	 27.8790
49.0	 27.8794
49.5	 27.8788
50.0	 27.8808
50.5	 27.8777
51.0	 27.8792
51.5	 27.8754
52.0	 27.8763
52.5	 27.8771
53.0	 27.8796
53.5	 27.8757
54.0	 27.8747
54.5	 27.8724
55.0	 27.8728
55.5	 27.8738
56.0	 27.8740
56.5	 27.8722
57.0	 27.8720
57.5	 27.8758
58.0	 27.8726
58.5	 27.8726
59.0	 27.8712
59.5	 27.8723
60.0	 27.8711
60.5	 27.8697
61.0	 27.8692
61.5	 27.8694
62.0	 27.8670
62.5	 27.8662
63.0	 27.8664
63.5	 27.8678
64.0	 27.8662
64.5	 27.8634
65.0	 27.8631
65.5	 27.8615
66.0	 27.8632
66.5	 27.8614
67.0	 27.8615
67.5	 27.8621
68.0	 27.8607
68.5	 27.8597
69.0	 27.8594
69.5	 27.8575
70.0	 27.8555
70.5	 27.8568
71.0	 27.8532
71.5	 27.8532
72.0	 27.8530
72.5	 27.8531
73.0	 27.8521
73.5	 27.8527
74.0	 27.8535
74.5	 27.8514
75.0	 27.8522
75.5	 27.8495
76.0	 27.8516
76.5	 27.8482
77.0	 27.8467
77.5	 27.8479
78.0	 27.8478
78.5	 27.8475
79.0	 27.8491
79.5	 27.8466
80.0	 27.8445
80.5	 27.8490
81.0	 27.8449
81.5	 27.8480
82.0	 27.8454
82.5	 27.8450
83.0	 27.8459
83.5	 27.8437
84.0	 27.8430
84.5	 27.8432
85.0	 27.8434
85.5	 27.8390
86.0	 27.8395
86.5	 27.8396
87.0	 27.8406
87.5	 27.8411
88.0	 27.8398
88.5	 27.8366
89.0	 27.8379
89.5	 27.8334
90.0	 27.8305
90.5	 27.8346
91.0	 27.8324
91.5	 27.8341
92.0	 27.8276
92.5	 27.8282
93.0	 27.8275
93.5	 27.8231
94.0	 27.8239
94.5	 27.8240
95.0	 27.8277
95.5	 27.8264
96.0	 27.8266
96.5	 27.8227
97.0	 27.8249
97.5	 27.8257
98.0	 27.8263
98.5	 27.8233
99.0	 27.8258
99.5	 27.8246
100.0	 27.8207
100.5	 27.8226
101.0	 27.8203
101.5	 27.8203
102.0	 27.8182
102.5	 27.8202
103.0	 27.8183
103.5	 27.8174
104.0	 27.8171
104.5	 27.8156
105.0	 27.8163
105.5	 27.8149
