Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	 19.3501
0.5	 19.3515
1.0	 19.3524
1.5	 19.3517
2.0	 19.3521
2.5	 19.3513
3.0	 19.3508
3.5	 19.3515
4.0	 19.3539
4.5	 19.3495
5.0	 19.3378
5.5	 19.3212
6.0	 19.3083
6.5	 19.2953
7.0	 19.2852
7.5	 19.2772
8.0	 19.2705
8.5	 19.2657
9.0	 19.2638
9.5	 19.2607
10.0	 19.2592
10.5	 19.2573
11.0	 19.2564
11.5	 19.2541
12.0	 19.2538
12.5	 19.2547
13.0	 19.2525
13.5	 19.2528
14.0	 19.2530
14.5	 19.2526
15.0	 20.9275
15.5	 28.1481
16.0	 31.8442
16.5	 33.8961
17.0	 35.4360
17.5	 36.4025
18.0	 37.1847
18.5	 37.8433
19.0	 38.2907
19.5	 38.6176
20.0	 38.8553
20.5	 39.0331
21.0	 39.1708
21.5	 39.2752
22.0	 39.3550
22.5	 39.4168
23.0	 39.4664
23.5	 39.5050
24.0	 39.5381
24.5	 39.5620
25.0	 39.5814
25.5	 39.6007
26.0	 39.6122
26.5	 39.6241
27.0	 39.6337
27.5	 39.6434
28.0	 39.6526
28.5	 39.6593
29.0	 39.6678
29.5	 39.6704
30.0	 39.6765
30.5	 39.6832
31.0	 39.6889
31.5	 39.6949
32.0	 39.6974
32.5	 39.7003
33.0	 39.7049
33.5	 39.7059
34.0	 39.7070
34.5	 39.7112
35.0	 39.7131
35.5	 39.7145
36.0	 39.7153
36.5	 39.7161
37.0	 39.7191
37.5	 39.7216
38.0	 39.7244
38.5	 39.7225
39.0	 39.7231
39.5	 39.7244
40.0	 39.7257
40.5	 39.7265
41.0	 39.7266
41.5	 39.7265
42.0	 39.7268
42.5	 39.7279
43.0	 39.7279
43.5	 39.7272
44.0	 39.7258
44.5	 39.7261
45.0	 39.7252
45.5	 39.7247
46.0	 39.7225
46.5	 39.7218
47.0	 39.7221
47.5	 39.7204
48.0	 39.7201
48.5	 39.7204
49.0	 39.7187
49.5	 39.7183
50.0	 39.7164
50.5	 39.7174
51.0	 39.7140
51.5	 39.7116
52.0	 39.7113
52.5	 39.7087
53.0	 39.7080
53.5	 39.7060
54.0	 39.7048
54.5	 39.7037
55.0	 39.7036
55.5	 39.7001
56.0	 39.6970
56.5	 39.6968
57.0	 39.6939
57.5	 39.6915
58.0	 39.6927
58.5	 39.6901
59.0	 39.6884
59.5	 39.6859
60.0	 39.6848
60.5	 39.6823
61.0	 39.6800
61.5	 39.6779
62.0	 39.6759
62.5	 39.6729
63.0	 39.6727
63.5	 39.6709
64.0	 39.6704
64.5	 39.6657
65.0	 39.6631
65.5	 39.6608
66.0	 39.6579
66.5	 39.6570
67.0	 39.6546
67.5	 39.6512
68.0	 39.6506
68.5	 39.6477
69.0	 39.6465
69.5	 39.6419
70.0	 39.6421
70.5	 39.6376
71.0	 39.6374
71.5	 39.6374
72.0	 39.6347
72.5	 39.6324
73.0	 39.6281
73.5	 39.6253
74.0	 39.6232
74.5	 39.6203
75.0	 39.6188
