Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	 22.1343
0.5	 22.1353
1.0	 22.1340
1.5	 22.1342
2.0	 22.1336
2.5	 22.1332
3.0	 22.1344
3.5	 22.1332
4.0	 22.1328
4.5	 22.1331
5.0	 22.1327
5.5	 22.1316
6.0	 22.1334
6.5	 22.1304
7.0	 22.1339
7.5	 22.1325
8.0	 22.1332
8.5	 22.1313
9.0	 22.1338
9.5	 22.1314
10.0	 22.1307
10.5	 22.1314
11.0	 22.1288
11.5	 22.1293
12.0	 22.1317
12.5	 22.1294
13.0	 22.1304
13.5	 22.1314
14.0	 22.1302
14.5	 22.1308
15.0	 22.1304
15.5	 22.1297
16.0	 22.1301
16.5	 22.1287
17.0	 22.1281
17.5	 22.1291
18.0	 22.1277
18.5	 22.2617
19.0	 23.3416
19.5	 25.5813
20.0	 28.5663
20.5	 32.0890
21.0	 35.1968
21.5	 37.4838
22.0	 39.0405
22.5	 40.3305
23.0	 41.4344
23.5	 42.2867
24.0	 42.9600
24.5	 43.4254
25.0	 43.7723
25.5	 44.0563
26.0	 44.2558
26.5	 44.4430
27.0	 44.6215
27.5	 44.7750
28.0	 44.9021
28.5	 45.0127
29.0	 45.1025
29.5	 45.1661
30.0	 45.2006
30.5	 45.2274
31.0	 45.2529
31.5	 45.2828
32.0	 45.3161
32.5	 45.3392
33.0	 45.3574
33.5	 45.3674
34.0	 45.3845
34.5	 45.4033
35.0	 45.4155
35.5	 45.4231
36.0	 45.4345
36.5	 45.4457
37.0	 45.4520
37.5	 45.4610
38.0	 45.4655
38.5	 45.4729
39.0	 45.4770
39.5	 45.4822
40.0	 45.4837
40.5	 45.4876
41.0	 45.4957
41.5	 45.5046
42.0	 45.5086
42.5	 45.5104
43.0	 45.5136
43.5	 45.5207
44.0	 45.5230
44.5	 45.5270
45.0	 45.5337
45.5	 45.5363
46.0	 45.5391
46.5	 45.5400
47.0	 45.5377
47.5	 45.5416
48.0	 45.5413
48.5	 45.5442
49.0	 45.5425
49.5	 45.5440
50.0	 45.5439
50.5	 45.5439
51.0	 45.5422
51.5	 45.5426
52.0	 45.5438
52.5	 45.5427
53.0	 45.5438
53.5	 45.5433
54.0	 45.5441
54.5	 45.5424
55.0	 45.5425
55.5	 45.5414
56.0	 45.5413
56.5	 45.5388
57.0	 45.5386
57.5	 45.5384
58.0	 45.5357
58.5	 45.5346
59.0	 45.5338
59.5	 45.5320
60.0	 45.5349
60.5	 45.5337
61.0	 45.5313
61.5	 45.5317
62.0	 45.5318
62.5	 45.5340
63.0	 45.5290
63.5	 45.5283
64.0	 45.5259
64.5	 45.5219
65.0	 45.5192
65.5	 45.5179
66.0	 45.5155
66.5	 45.5138
67.0	 45.5112
67.5	 45.5095
68.0	 45.5049
68.5	 45.5043
69.0	 45.5022
69.5	 45.5015
70.0	 45.5008
70.5	 45.5012
