Time/s	Temperature/deg C			Pr. Code:	000	Const1:	 0	Const2:	 0
0.0	 20.7619
0.5	 20.7566
1.0	 20.7530
1.5	 20.7442
2.0	 20.7383
2.5	 20.7347
3.0	 20.7277
3.5	 20.7205
4.0	 20.7147
4.5	 20.7099
5.0	 20.6992
5.5	 20.5696
6.0	 20.4369
6.5	 20.3319
7.0	 20.2672
7.5	 20.2045
8.0	 20.1656
8.5	 20.1361
9.0	 20.1107
9.5	 20.0852
10.0	 20.0518
10.5	 20.0364
11.0	 20.0223
11.5	 20.0083
12.0	 20.0010
12.5	 19.9942
13.0	 19.9917
13.5	 19.9856
14.0	 19.9774
14.5	 19.9736
15.0	 19.9690
15.5	 19.9650
16.0	 19.9611
16.5	 19.9561
17.0	 19.9539
17.5	 19.9521
18.0	 19.9467
18.5	 19.9427
19.0	 19.9413
19.5	 19.9342
20.0	 19.9340
20.5	 19.9301
21.0	 19.9203
21.5	 19.9128
22.0	 19.9064
22.5	 19.9023
23.0	 19.8965
23.5	 19.8943
24.0	 19.8829
24.5	 19.8662
25.0	 19.8560
25.5	 19.8441
26.0	 19.8237
26.5	 19.8140
27.0	 19.8114
27.5	 19.8040
28.0	 19.7992
28.5	 19.7929
29.0	 19.7911
29.5	 19.7856
30.0	 22.0365
30.5	 25.4572
31.0	 27.9672
31.5	 29.7798
32.0	 31.1575
32.5	 32.1299
33.0	 32.8248
33.5	 33.3258
34.0	 33.6955
34.5	 33.9524
35.0	 34.1386
35.5	 34.2794
36.0	 34.3918
36.5	 34.4821
37.0	 34.5434
37.5	 34.5927
38.0	 34.6334
38.5	 34.6651
39.0	 34.6950
39.5	 34.7196
40.0	 34.7385
40.5	 34.7541
41.0	 34.7686
41.5	 34.7790
42.0	 34.7900
42.5	 34.7984
43.0	 34.8057
43.5	 34.8120
44.0	 34.8196
44.5	 34.8217
45.0	 34.8277
45.5	 34.8332
46.0	 34.8340
46.5	 34.8398
47.0	 34.8400
47.5	 34.8419
48.0	 34.8427
48.5	 34.8471
49.0	 34.8456
49.5	 34.8481
50.0	 34.8506
50.5	 34.8511
51.0	 34.8504
51.5	 34.8504
52.0	 34.8532
52.5	 34.8510
53.0	 34.8502
53.5	 34.8515
